0,4360
1,159
2,11
3,1/3
4,6
5,1290
6,600
7,3495.5
8,8.8
9,9
10,41
11,1.05
12,63
13,56
14,12
15,8172
16,16
17,213
18,322.5
19,10
20,180
21,5
22,100
23,68
24,492
25,53
26,11
27,16
28,1.884
29,1950
30,3.6
31,80
32,9
33,720
34,44
35,5/4
36,251
37,5
38,1/6
39,48
40,400
41,24
42,83
43,500
44,36
45,17
46,95
47,288
48,40
49,280
50,656
51,9
52,8000
53,280
54,778
55,120
56,138
57,4925
58,1248
59,9
60,13
61,1201
62,1300
63,738
64,1176
65,1764
66,13188
67,54400
68,3360
69,255
70,10
71,73.2
72,6600
73,5/8
74,125
75,3.8
76,2.475
77,49/60
78,24
79,194
80,3.3
81,66
82,8
83,392
84,260
85,25%
86,15
87,3.14
88,402
89,374
90,19.7
91,20
92,64
93,1735
94,400
95,188.4
96,8
97,320
98,3
99,260
100,2243.6
101,400
102,3537.05
103,14
104,8
105,20
106,5/9
107,2060
108,7.9
109,2.25
110,1/2
111,1200
112,56
113,147
114,17
115,160
116,5055
117,623
118,192
119,124
120,1.82
121,13
122,25.89
123,69
124,2000
125,90%
126,135
127,0.3
128,124
129,770
130,7/9
131,6089
132,5
133,9
134,11200
135,40
136,595
137,50
138,31
139,88
140,260
141,327
142,-96
143,15
144,8113.76
145,356
146,6
147,8400
148,4800
149,9
150,2/9
151,494
152,3/6
153,490
154,8000
155,3/10
156,1.4375
157,600
158,20
159,90
160,30
161,5
162,5
163,6
164,7
165,1350
166,336
167,775
168,10
169,336
170,6
171,7
172,280
173,144
174,29/35
175,14
176,44
177,9
178,32
179,12
180,20
181,50.24
182,9
183,27
184,71/80
185,650
186,5000
187,10
188,312
189,2.5
190,782
191,120.86
192,10245
193,820
194,400
195,67.67
196,704
197,84.78
198,450
199,272
200,450
201,114
202,18
203,9/20
204,20000
205,40
206,4/3
207,6
208,40
209,6085
210,10
211,67.825
212,3081
213,3000
214,6
215,612500
216,593
217,288
218,62736
219,200
220,5
221,333
222,20
223,1
224,280
225,1872
226,32
227,9
228,6/7
229,201.6
230,190
231,293
232,2350
233,207
234,684
235,60
236,691
237,4950
238,5/18
239,205
240,500
241,200
242,33/8
243,5375
244,432
245,3/5
246,25
247,5/8
248,240
249,8
250,211.2
251,80
252,3040.5
253,1260
254,6300
255,6000
256,1536
257,7
258,490
259,5
260,2445
261,960
262,38.25
263,810
264,5.5
265,6
266,2/3
267,276
268,26
269,95
270,25000
271,11263
272,750
273,12
274,520
275,1585
276,794
277,5.4
278,32
279,7300
280,290.16
281,5
282,6
283,736
284,58
285,18
286,240
287,579
288,85
289,2250
290,944
291,5
292,8
293,546
294,7
295,21
296,12800
297,10
298,4
299,95
300,224
301,8/5
302,8
303,8
304,81
305,0.136
306,4.5
307,20
308,50
309,800
310,62.8
311,450
312,31
313,5/7
314,36
315,91
316,8
317,324
318,900
319,5/6
320,4
321,432
322,5/8
323,31/40
324,3/5
325,7
326,3450
327,78.75
328,890
329,5
330,2598.75
331,434000
332,16000
333,300
334,4/7
335,1344
336,15
337,486
338,6
339,1
340,50/33
341,90
342,21
343,50
344,60
345,47
346,48
347,7
348,425
349,2
350,0.32
351,600
352,495
353,1430
354,168
355,140
356,163
357,2.49
358,2.5
359,12
360,11304
361,1256
362,45
363,9
364,7.5
365,540
366,2/7
367,24
368,1/4
369,209
370,150
371,242
372,9
373,8
374,36
375,1350
376,591
377,288
378,1892
379,36
380,70
381,43
382,4/5
383,6240
384,56375
385,93
386,9
387,180
388,400
389,19
390,15
391,1260
392,768
393,800
394,4.71
395,1150
396,450
397,9.4
398,6592
399,12
400,23/9
401,136
402,864
403,20/9
404,350
405,32
406,14
407,4/15
408,6
409,15.7
410,12
411,6
412,1/4
413,800
414,9
415,516
416,142
417,8
418,1320
419,20
420,1/3
421,1
422,330
423,0.5
424,3.36
425,15.12
426,1.8
427,213
428,668
429,2000
430,20
431,1280
432,384
433,322
434,12960
435,33
436,408
437,44
438,1.25
439,6300
440,3/8
441,45
442,710
443,87.5
444,64
445,765
446,3/5
447,0.3
448,10
449,1920
450,1036
451,68
452,5.22%
453,0
454,30
455,133
456,1080
457,5
458,76
459,390
460,24
461,2400
462,33
463,816
464,5
465,1710
466,335
467,246
468,20
469,30
470,12
471,16
472,700
473,125.6
474,6
475,4
476,534
477,10
478,1152
479,231
480,3.2
481,533
482,43/60
483,56.18
484,30
485,280
486,132
487,216
488,15
489,1284
490,4
491,96
492,90
493,44.72
494,440
495,2004.86
496,1080
497,1440
498,15
499,1344
500,272
501,800
502,320
503,3/4
504,885
505,639
506,1200
507,700
508,637
509,33
510,66000
511,14
512,1/6
513,3.5
514,120
515,12
516,786
517,0.5
518,2/3
519,441
520,45
521,7
522,355
523,1800
524,5/8
525,200
526,340
527,100
528,30
529,31.4
530,120
531,36
532,62.5
533,52.95
534,12
535,45
536,1.44
537,21
538,7
539,57.6
540,270
541,100
542,216
543,450
544,9
545,24
546,2.87
547,84
548,10
549,108
550,1730
551,78.5
552,48
553,4.5
554,1100
555,750
556,11
557,50.8
558,78.5
559,50.24
560,7.2
561,6
562,7
563,75
564,60
565,60
566,490
567,35
568,76
569,1875
570,266
571,16.8
572,10700
573,24
574,7500
575,46.35
576,8
577,2
578,150
579,7/20
580,1200
581,14
582,348.6
583,1024
584,5
585,12
586,74
587,13.2
588,0.5
589,240
590,38
591,16
592,0.24
593,0.4
594,4
595,50.24
596,0.9
597,930
598,192
599,3000
600,490
601,12.5
602,3
603,20
604,50
605,3/5
606,0.25
607,75
608,5
609,158
610,900
611,18
612,174
613,2.7
614,9.6
615,9360
616,116.8
617,1000000
618,1
619,90
620,89.4
621,50
622,2
623,114
624,352
625,15
626,550
627,30
628,421
629,972
630,30
631,3.14
632,3
633,2000
634,32
635,5%
636,93.75%
637,75%
638,99%
639,5/6
640,9.06
641,54
642,5
643,24
644,400
645,2
646,6
647,24
648,215
649,720
650,68
651,72
652,11
653,5/3
654,104%
655,49
656,40
657,98%
658,1.5
659,95%
660,60
661,800
662,950
663,40%
664,60
665,94.5
666,50
667,5
668,29
669,600
670,40
671,240
672,18
673,56
674,5
675,92%
676,8
677,15
678,98%
679,96%
680,1
681,460
682,480
683,450
684,28
685,21
686,28/15
687,24
688,360
689,235
690,500
691,12000
692,81
693,12
694,30
695,522
696,16
697,9
698,7/40
699,60
700,75
701,72
702,5
703,0.625
704,20.28
705,9
706,94%
707,5/8
708,20
709,11
710,400
711,11.4
712,2.4
713,0.3
714,10%
715,1000
716,240
717,384
718,10
719,32
720,90
721,2.01136
722,24
723,956
724,76
725,425
726,575
727,127
728,2
729,570
730,120
731,30
732,18
733,100
734,295
735,13.5
736,15
737,1.25
738,70
739,160
740,95%
741,2.5
742,3/8
743,5
744,700
745,800
746,25
747,151.6
748,108
749,334
