0,5000
1,38
2,12
3,7/15
4,6
5,1170
6,600
7,4750
8,8.8
9,9
10,41
11,15
12,90
13,56
14,45
15,8172
16,16
17,54.5
18,322.5
19,10
20,27
21,9
22,100
23,54
24,300
25,53
26,24
27,16
28,3.768
29,1950
30,4.6
31,75
32,9
33,720
34,40
35,21/20
36,341
37,5
38,11/20
39,74
40,400
41,24
42,9
43,500
44,32
45,17
46,95
47,288
48,240
49,380
50,700
51,9
52,8700
53,280
54,782
55,120
56,142
57,4500
58,1008
59,9
60,13
61,1202
62,1300
63,798
64,2456
65,588
66,13999.6
67,280
68,3360
69,945
70,9
71,77.2
72,6400
73,5/8
74,200
75,5.8
76,3
77,11/20
78,25
79,294
80,3.5
81,25
82,8
83,696
84,265
85,20%
86,14
87,30
88,459
89,484
90,24.3
91,20
92,20
93,275
94,1520
95,438.16
96,8
97,16
98,3
99,260
100,2496
101,4
102,3527.8
103,13
104,10
105,7
106,2/3
107,20450
108,10.9
109,3_1/3
110,2.4
111,1200
112,560
113,154
114,26
115,540
116,13290
117,623
118,1536
119,242
120,1.54
121,13
122,25
123,99
124,4000
125,90%
126,360
127,1.2
128,107
129,870
130,7/9
131,5033
132,10
133,9
134,11200
135,3
136,695
137,800
138,32
139,93
140,80
141,300
142,192
143,27
144,8349.6
145,356
146,5
147,2520
148,5400
149,9
150,2/9
151,484
152,20/3
153,480
154,8000
155,3/10
156,15
157,600
158,56
159,430
160,30
161,50
162,5
163,2.5
164,28
165,1350
166,284
167,3000
168,9
169,720
170,3
171,5
172,112
173,144
174,9/7
175,14
176,56
177,9
178,8
179,14
180,40
181,70.34
182,12
183,27
184,9
185,650
186,5000
187,9
188,78
189,13
190,275
191,75.36
192,10245
193,890
194,4200
195,971
196,656
197,28.26
198,450
199,248
200,300
201,90
202,12
203,7/20
204,5
205,40
206,4/9
207,6
208,37
209,8923
210,6
211,63.6
212,2079
213,32699
214,6
215,31250
216,80
217,5.7
218,64800
219,10
220,5
