0,2000
1,37
2,9
3,7/15
4,6
5,150
6,60
7,4800
8,8.8
9,9
10,41
11,15
12,90
13,56
14,45
15,8172
16,16
17,18.7
18,322.5
19,10
20,270
21,5
22,100
23,54
24,390
25,53
26,24
27,48
28,0.628
29,1950
30,5.7
31,48
32,9
33,720
34,30
35,29/20
36,341
37,5
38,5/12
39,48
40,400
41,24
42,9
43,500
44,32
45,17
46,95
47,288
48,180
49,380
50,706
51,9
52,9000
53,280
54,779
55,120
56,202
57,4250
58,1056
59,4
60,13
61,792
62,300
63,756
64,2448
65,588
66,14992
67,40
68,3640
69,945
70,9
71,75.84
72,6000
73,2/4
74,225
75,3.8
76,250
77,19/20
78,24
79,294
80,3
81,27
82,8
83,392
84,275
85,20%
86,15
87,30
88,434
89,304
90,2.98
91,20
92,20
93,4000
94,1426
95,490.24
96,8
97,16
98,3
99,260
100,2496
101,40
102,3287.8
103,13
104,8
105,37.5
106,4/9
107,20490
108,10.9
109,3
110,2_3/5
111,1200
112,560
113,147
114,14
115,30
116,1322
117,623
118,192
119,124
120,1.54
121,13
122,25
123,79
124,4000
125,90%
126,360
127,0.8
128,85
129,770
130,7/9
131,5703
132,10
133,9
134,11200
135,9
136,695
137,50
138,4
139,94
140,90
141,290
142,72
143,17
144,8345.76
145,356
146,15
147,2520
148,4800
149,9
150,2/3
151,384
152,20/3
153,475
154,8000
155,3/10
156,5
157,600
158,98
159,230
160,30
161,50
162,5
163,2
164,32
165,1350
166,702
167,875
168,13
169,180
170,3_1/4
171,9
172,176
173,144
174,2/3
175,14
176,52
177,9
178,8
179,17
180,40
181,40.82
182,12
183,27
184,45/8
185,650
186,4000
187,9
188,78
189,7
190,550
191,904.32
192,10495
193,890
194,2800
195,2346
196,656
197,28.26
198,450
199,248
200,75
201,228
202,12
203,7/20
204,4
205,40
206,4/9
207,7
208,37
209,1342
210,6
211,72.9
212,2499
213,32980
214,6
215,6375
216,80
217,5
218,67920
219,2
220,5
221,333
222,20
223,4
224,94
225,1872
226,42
227,9
228,1
229,8.4
230,170
231,373
232,3025
233,207
234,684
235,405
236,781
237,4200
238,1/18
239,205
240,800
241,200
242,25/8
243,5475
244,276
245,7/10
246,318
247,25/24
248,290
249,10
250,24
251,75
252,3175.5
253,1710
254,845
255,7500
256,1536
257,6
258,490
259,5
260,2400
261,480
262,40
263,96
264,48/25
265,5
266,19/24
267,492
268,48
269,9
270,25000
271,11360
272,75
273,12
274,520
275,1985
276,297
277,2.4
278,32
279,2300
280,50.24
281,8
282,5.2
283,736
284,59
285,18
286,240
287,579
288,48
289,2700
290,974
291,5
292,2
293,534
294,16
295,23
296,4800
297,3
298,4
299,105
300,138
301,49/20
302,6
303,8
304,81
305,314
306,9
307,20
308,20
309,24
310,125.6
311,540
312,32
313,2/7
314,36
315,80
316,4
317,324
318,900
319,1/3
320,12
321,432
322,3/8
323,7/40
324,3/5
325,4
326,3600
327,73.75
328,710
329,12
330,10737.5
331,434000
332,16000
333,300
334,4/7
335,1920
336,15
337,546
338,6
339,1
340,25
341,90
342,21
343,15
344,125
345,33
346,48
347,4
348,425
349,5
350,32
351,600
352,438
353,1570
354,180
355,200
356,346.5
357,12
358,2500
359,4
360,5043.5
361,628
362,85
363,9
364,10
365,540
366,9/35
367,24
368,5/8
369,29
370,150
371,172
372,10
373,7
374,36
375,1350
376,481
377,96
378,2301
379,30/7
380,70
381,42
382,2/5
383,6240
384,55375
385,92
386,48
387,50.24
388,500
389,20
390,7
391,1260
392,320
393,750
394,538.5
395,100
396,450
397,9
398,6552
399,12
400,134
401,136
402,864
403,3
404,705
405,32
406,14
407,4/15
408,7
409,3.14
410,12
411,5
412,1/8
413,800
414,10
415,91
416,47
417,8
418,1320
419,10
420,2/3
421,1
422,309
423,4
424,2.4
425,16.5
426,2
427,2400
428,291
429,1400
430,580
431,1480
432,352
433,97
434,12960
435,32
436,408
437,44
438,3.25
439,8000
440,1/4
441,42
442,410
443,87.5
444,64
445,510
446,3/5
447,0.5
448,20
449,1920
450,866
451,68
452,4%
453,10
454,30
455,133
456,1080
457,0.6
458,76
459,390
460,24
461,2400
462,32
463,736
464,9/10
465,1740
466,235
467,352
468,21
469,30
470,12
471,19
472,700
473,125.6
474,9
475,8.75
476,506
477,3
478,1536
479,243
480,32
481,533
482,7/6
483,3.2
484,75
485,280
486,90
487,216
488,15
489,1240
490,3
491,96
492,300
493,4
494,440
495,2187.98
496,576
497,1440
498,80
499,1344
500,272
501,800
502,960
503,7
504,985
505,729
506,150
507,725
508,97.2
509,39
510,2640
511,10
512,7/40
513,2.5
514,126
515,59
516,786
517,0.2
518,2/3
519,300
520,43
521,8
522,355
523,1800
524,3/8
525,200
526,170
527,95
528,24
529,37.68
530,120
531,2
532,150
533,58.7
534,7.5
535,450
536,1.44
537,12
538,7
539,80
540,576
541,16
542,216
543,900
544,42
545,40
546,2
547,70
548,5
549,72
550,930
551,301.44
552,42
553,9
554,1300
555,750
556,11
557,3
558,7.065
559,125.6
560,1.54
561,6
562,4
563,100
564,59
565,60
566,2800
567,304.7
568,320
569,2550
570,28.4
571,19.8
572,11200
573,18
574,2500
575,49.8
576,4
577,2
578,125
579,400
580,1400
581,9
582,394
583,320
584,8
585,9
586,25
587,33
588,45
589,1200
590,27
591,16
592,80
593,0.4
594,4
595,19.625
596,0.9
597,935
598,256
599,12000
600,782
601,1.6
602,3
603,100
604,53
605,2/5
606,8
607,7.5
608,5
609,62
610,900
611,9
612,99
613,20
614,10.8
615,7200
616,142.1
617,2
618,28.26
619,90
620,89.4
621,70
622,800
623,114
624,98
625,20/3
626,400
627,18
628,376
629,57
630,30
631,39.215
632,3_2/3
633,2000
634,48
635,94%
636,90%
637,60%
638,93.75%
639,60
640,30
641,40
642,45
643,36
644,1350
645,7
646,2
647,26
648,21
649,300
650,280
651,30
652,13.75
653,25
654,98%
655,49
656,40
657,96%
658,1.2
659,95%
660,54
661,1200
662,950
663,87.5%
664,60
665,1095
666,50
667,200
668,2
669,8400
670,35
671,980
672,36
673,32
674,5.5
675,96%
676,20
677,2
678,98%
679,96%
680,2
681,460
682,480
683,450
684,14
685,42
686,480
687,60
688,36
689,35
690,300
691,1500
692,81
693,9
694,40
695,796
696,64
697,20
698,19/40
699,53
700,48
701,48
702,4
703,3
704,9
705,5
706,94%
707,5/8
708,25
709,84
710,2400
711,137
712,2.4
713,0.3
714,10%
715,1000
716,240
717,960
718,40
719,48
720,150
721,87.92
722,80
723,240
724,24
725,425
726,420
727,117
728,300
729,307
730,240
731,5
732,32
733,90
734,34
735,135
736,9
737,20
738,49
739,160
740,94%
741,4.5
742,3/8
743,53.75
744,1000
745,4800
746,80
747,170
748,48
749,372
750,7
751,98
752,40
753,10
754,48
755,250
756,8
757,96
758,75
759,400
760,833
761,20
762,282.6
763,390.4
764,92
765,900
766,21972
767,3.4
768,200
769,40
770,909
771,49
772,109.5
773,39
774,8
775,28
776,376
777,180
778,384
779,8
780,7
781,3760
782,3680
783,25
784,1420
785,160
786,12.56
787,4
788,350
789,304
790,98%
791,81
792,200
793,75
794,147.37
795,2800
796,7
797,80
798,24/5
799,480
800,89.5
801,55
802,48
803,30;36
804,40
805,34.6
806,250
807,72
808,5
809,32
810,2.7
811,5
812,2
813,34.54
814,15
815,4000
816,2000
817,12
818,8
819,90
820,90
821,1200;480
822,88
823,180
824,100.48
825,1050
826,138
827,15
828,2.4
829,40
830,290
831,400
832,38.4
833,27
834,98
835,320
836,45
837,24
838,20
839,5.5
840,20
841,1.5
842,4
843,438
844,546
845,144
846,8
847,42
848,340
849,5
850,300
851,5500
852,49
853,12
854,20
855,0.8
856,17.5
857,210
858,9
859,30
860,13
861,150
862,42
863,2/7
864,24
865,11
866,0.6
867,25
868,35
869,5
870,13.2
871,12
872,9
873,60
874,38
875,27
876,9000
877,11%
878,87.92
879,25%
880,56
881,400
882,30
883,9
884,59
885,24
886,480
887,471
888,12
889,37
890,2.4
891,72
892,13.2
893,57.7
894,72
895,9
896,295
897,12
898,48
899,24
900,4000
901,207000
902,4
903,225
904,20
905,750
906,300
907,60
908,27
909,53.04
910,5
911,6.09
912,90
913,25
914,4.9
915,430
916,2353.6
917,94.2
918,94.3
919,4
920,200
921,3
922,8
923,94%
924,200
925,192
926,96%
927,97.5
928,24
929,8
930,40000
931,35000
932,120
933,376.8
934,6
935,250
936,45
937,270
938,7
939,17
940,76
941,9
942,204
943,48
944,9
945,1/12
946,176
947,5
948,270
949,48
950,0.4
951,48
952,32
953,231
954,24
955,12
956,16
957,3
958,10000
959,130
960,6
961,8
962,640
963,32100
964,16
965,28
966,15
967,7.5
968,72
969,1/15
970,156.2
971,10
972,3674
973,987.5
974,41
975,18
976,70
977,8
978,942
979,835
980,142.9
981,4800
982,30
983,456
984,5.5%
985,70
986,49
987,12
988,6
989,890
990,9
991,28
992,597
993,609
994,0.5%
995,2040
996,1/2
997,30
998,72
999,2/5
1000,62.8
1001,200
1002,90
1003,45
1004,6
1005,10%
1006,123
1007,40
1008,9439.2
1009,2/4
1010,4
1011,161
1012,312.5
1013,40%
1014,5
1015,8
1016,15
1017,20
1018,70
1019,4/3
1020,8
1021,40%
1022,50%
1023,24.96
1024,54
1025,45720
1026,13000
1027,1/4
1028,307
1029,96
1030,15;10
1031,203.4
1032,8
1033,10
1034,200
1035,396
1036,0.324
1037,30
1038,200
1039,52.5
1040,4.5
1041,4800
1042,2.5
1043,12
1044,38.25
1045,27
1046,3/4
1047,108
1048,529
1049,375
1050,45
1051,25
1052,240
1053,20
1054,3500
1055,1
1056,10.5
1057,28.26
1058,3/16
1059,512
1060,36
1061,9
1062,3.8
1063,5.9
1064,18
1065,20
1066,32
1067,9
1068,75
1069,45
1070,55
1071,20
1072,75
1073,284
1074,1/25
1075,4198
1076,15
1077,204
1078,0.6
1079,300
1080,3400
1081,120
1082,25
1083,30
1084,13
1085,9
1086,1/30
1087,360
1088,4/9
1089,0.144
1090,240
1091,45
1092,1950
1093,56
1094,4296
1095,27
1096,1440
1097,3/8
1098,27
1099,120
1100,1/7
1101,16
1102,454
1103,20
1104,210
1105,4/10
1106,43.8
1107,36
1108,90
1109,16
1110,27
1111,2.5
1112,27.8
1113,50%
1114,400
1115,560
1116,6
1117,50
1118,8
1119,8
1120,15
1121,30
1122,24
1123,9
1124,41
1125,4000
1126,84
1127,1.5
1128,1000
