0,3960
1,1
2,6
3,4
4,3
5,1290
6,100
7,500
8,4.4
9,9
10,41
11,10.5
12,80
13,56
14,48
15,8172
16,16
17,20.24
18,324.9
19,10
20,12
21,5
22,100
23,68
24,300
25,54
26,19
27,5
28,0.628
29,1950
30,3.6
31,40
32,9
33,60
34,12
35,49/20
36,251
37,5
38,11/15
39,48
40,400
41,24
42,7
43,500
44,96
45,17
46,95
47,288
48,366
49,280
50,656
51,9
52,7600
53,280
54,778
55,120
56,138
57,4875
58,1056
59,9
60,13
61,1201
62,1300
63,738
64,1176
65,588
66,24098
67,400
68,24
69,20
70,10
71,73.2
72,6600
73,7/8
74,125
75,3.8
76,60
77,7/20
78,24
79,194
80,4.3
81,170
82,9
83,392
84,260
85,40%
86,15
87,40
88,402
89,374
90,1.926
91,20
92,80
93,1735
94,400
95,863.5
96,8
97,16
98,3
99,260
100,2288
101,7500
102,452.9
103,13
104,8
105,20
106,5/9
107,1950
108,7.9
109,1/3
110,7/10
111,1200
112,560
113,147
114,17
115,160
116,19155
117,623
118,192
119,124
120,2.14
121,13
122,25.95
123,69
124,20000
125,90%
126,180
127,1
128,101
129,770
130,7/9
131,6089
132,10
133,9
134,11200
135,5
136,595
137,500
138,24
139,88
140,90
141,493
142,-96
143,15
144,8130.72
145,356
146,12
147,8400
148,93.6
149,9
150,8/9
151,494
152,1.43
153,490
154,8000
155,7/10
156,270
157,600
158,20
159,396
160,30
161,5
162,5
163,6
164,7
165,1350
166,336
167,775
168,9
169,300
170,1.25
171,7
172,280
173,144
174,11/35
175,14
176,44
177,9
178,16
179,11
180,20
181,87.92
182,12
183,27
184,3/5
185,650
186,5000
187,12
188,234
189,2.5
190,782
191,120.86
192,10245
193,820
194,400
195,67.67
196,704
197,28.26
198,450
199,272
200,450
201,114
202,18
203,1/4
204,8
205,40
206,4/9
207,6
208,40
209,6085
210,6
211,681.3
212,3101
213,2285.5
214,6
215,612500
216,70
217,3
218,63072
219,200
220,42
221,645
222,20
223,3/4
224,160
225,1872
226,32
227,9
228,6/7
229,172.8
230,190
231,293
232,3340
233,207
234,684
235,60
236,691
237,4950
238,5/18
239,205
240,800
241,200
242,9/8x
243,5375
244,432
245,3/5
246,25
247,5/12
248,240
249,9
250,904
251,60
252,144
253,1260
254,2700
255,3000
256,1536
257,7
258,490
259,5
260,2700
261,192
262,85
263,8
264,4.8
265,10
266,25/72
267,276
268,26
269,95
270,25000
271,12300
272,750
273,12
274,520
275,1255
276,289
277,5.4
278,32
279,750
280,150.73
281,227
282,6
283,92
284,64
285,24
286,240
287,579
288,400
289,2700
290,944
291,5
292,35
293,546
294,4
295,21
296,210
297,10
298,4
299,54
300,224
301,8/5
302,8
303,8
304,81
305,1130.4
306,36
307,20
308,4.5
309,3
310,125.6
311,450
312,32
313,5/7
314,36
315,240
316,4
317,324
318,900
319,5/6
320,4
321,432
322,5/8
323,29/40
324,6/5
325,4
326,59350
327,73.75
328,890
329,3.2
330,11241.25
331,434000
332,16000
333,300
334,4/7
335,1344
336,15
337,162
338,6
339,10
340,10
341,90
342,20
343,50
344,60
345,47
346,48
347,5
348,425
349,12
350,32
351,600
352,370
353,1440
354,80
355,30
356,163.25
357,0.04
358,2.5
359,38
360,2260.8
361,1256
362,45
363,576
364,12.5
365,540
366,49/35
367,24
368,1/5
369,209
370,150
371,98
372,9
373,7
374,36
375,270
376,591
377,2.88
378,4489
379,30/11
380,70
381,43
382,2/5
383,6240
384,56375
385,90
386,48
387,1570
388,400
389,18
390,15
391,1260
392,768
393,800
394,4610
395,1150
396,675
397,12.25
398,6592
399,12
400,70.92
401,136
402,864
403,80/9
404,350
405,32
406,15
407,4/15
408,4.706
409,12.56
410,54
411,6
412,3/8
413,800
414,10
415,196
416,55
417,8
418,1320
419,9
420,7/9
421,2.5
422,330
423,4
424,3.36
425,15.12
426,180
427,1120
428,57_56
429,2400
430,580
431,120
432,384
433,112
434,12960
435,31
436,408
437,44
438,1.5375
439,6300
440,1/4
441,45
442,410
443,28
444,64
445,765
446,3/5
447,5.6
448,20
449,1920
450,1036
451,68
452,1.1566%
453,10
454,30
455,133
456,1080
457,2.5
458,76
459,390
460,24
461,2400
462,33
463,816
464,7/60
465,1710
466,5940
467,246
468,20
469,35
470,12
471,19
472,700
473,251.2
474,6
475,21
476,860
477,10
478,48
479,231
480,3.2
481,533
482,59/60
483,1.25
484,30
485,280
486,132
487,216
488,15
489,99.09
490,4
491,96
492,140
493,44.72
494,440
495,95.88
496,1080
497,1440
498,35
499,1344
500,272
501,800
502,80
503,75
504,595
505,639
506,120
507,700
508,188.4
509,29
510,165
511,14
512,1.25
513,3.5
514,120
515,58
516,786
517,0.5
518,2/3
